id,skill_adi,tur,aciklama,oncelik,uygulandi,olusturulma
8933,prompt-ml-pipeline + prompt-sd-pipeline-planner,birlestir,'prompt-ml-pipeline' ve 'prompt-sd-pipeline-planner' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10868,prompt-ml-pipeline + prompt-sd-pipeline-planner,birlestir,'prompt-ml-pipeline' ve 'prompt-sd-pipeline-planner' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12803,prompt-ml-pipeline + prompt-sd-pipeline-planner,birlestir,'prompt-ml-pipeline' ve 'prompt-sd-pipeline-planner' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3129,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5064,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
6999,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8934,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10869,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12804,prompt-ml-pipeline + prompt-spectral-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-spectral-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3130,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5065,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7000,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8935,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10870,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12805,prompt-ml-pipeline + prompt-structured-extractor,birlestir,'prompt-ml-pipeline' ve 'prompt-structured-extractor' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3131,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5066,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7001,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8936,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10871,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12806,prompt-ml-pipeline + prompt-tensor-shapes,birlestir,'prompt-ml-pipeline' ve 'prompt-tensor-shapes' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3132,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5067,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7002,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8937,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10872,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12807,prompt-ml-pipeline + prompt-tokenizer-analyzer,birlestir,'prompt-ml-pipeline' ve 'prompt-tokenizer-analyzer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3133,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5068,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7003,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8938,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10873,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12808,prompt-ml-pipeline + prompt-tool-designer,birlestir,'prompt-ml-pipeline' ve 'prompt-tool-designer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3134,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5069,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7004,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8939,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10874,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12809,prompt-ml-pipeline + prompt-tracker-picker,birlestir,'prompt-ml-pipeline' ve 'prompt-tracker-picker' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3135,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5070,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7005,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8940,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10875,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12810,prompt-ml-pipeline + prompt-transformation-visualizer,birlestir,'prompt-ml-pipeline' ve 'prompt-transformation-visualizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3136,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5071,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7006,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8941,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10876,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12811,prompt-ml-pipeline + prompt-tree-interpreter,birlestir,'prompt-ml-pipeline' ve 'prompt-tree-interpreter' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3137,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5072,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7007,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8942,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10877,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12812,prompt-ml-pipeline + prompt-tuning-strategy,birlestir,'prompt-ml-pipeline' ve 'prompt-tuning-strategy' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3138,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5073,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7008,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8943,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10878,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12813,prompt-ml-pipeline + prompt-vlm-selector,birlestir,'prompt-ml-pipeline' ve 'prompt-vlm-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
271,prompt-ml-problem-framer,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009304.4023132
802,prompt-ml-problem-framer,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009309.6529138
1333,prompt-ml-problem-framer,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009316.5876698
1863,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009496.2184908
3798,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009497.6964028
5733,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009543.7406783
7668,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009545.0748448
9603,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009729.6382065
11538,prompt-ml-problem-framer,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009731.258535
3139,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5074,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7009,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8944,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10879,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12814,prompt-ml-problem-framer + prompt-prompt-optimizer,birlestir,'prompt-ml-problem-framer' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
272,prompt-model-diagnostics,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009304.4023132
803,prompt-model-diagnostics,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009309.6529138
1334,prompt-model-diagnostics,eksik_meta,"Eksik metadata: description/açıklama, category/kategori, triggers/tetikleyiciler",6,1,1783009316.5876698
1864,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009496.2184908
3799,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009497.6964028
5734,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009543.7406783
7669,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009545.0748448
9604,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009729.6382065
11539,prompt-model-diagnostics,eksik_meta,Eksik metadata: triggers/tetikleyiciler,6,1,1783009731.258535
3140,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5075,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7010,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8945,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10880,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12815,prompt-model-diagnostics + prompt-network-architect,birlestir,'prompt-model-diagnostics' ve 'prompt-network-architect' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3141,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5076,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7011,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8946,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10881,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12816,prompt-model-diagnostics + prompt-nn-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-nn-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3142,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5077,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7012,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8947,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10882,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12817,prompt-model-diagnostics + prompt-notebook-helper,birlestir,'prompt-model-diagnostics' ve 'prompt-notebook-helper' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3143,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5078,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7013,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8948,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10883,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12818,prompt-model-diagnostics + prompt-numerical-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-numerical-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3144,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5079,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7014,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8949,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10884,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12819,prompt-model-diagnostics + prompt-optimizer-guide,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-guide' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3145,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5080,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7015,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8950,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10885,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12820,prompt-model-diagnostics + prompt-optimizer-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-optimizer-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3146,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5081,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7016,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8951,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10886,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12821,prompt-model-diagnostics + prompt-prompt-optimizer,birlestir,'prompt-model-diagnostics' ve 'prompt-prompt-optimizer' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3147,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5082,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7017,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8952,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10887,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
12822,prompt-model-diagnostics + prompt-protocol-selector,birlestir,'prompt-model-diagnostics' ve 'prompt-protocol-selector' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009731.258535
3148,prompt-model-diagnostics + prompt-pytorch-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009496.2184908
5083,prompt-model-diagnostics + prompt-pytorch-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009497.6964028
7018,prompt-model-diagnostics + prompt-pytorch-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009543.7406783
8953,prompt-model-diagnostics + prompt-pytorch-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009545.0748448
10888,prompt-model-diagnostics + prompt-pytorch-debugger,birlestir,'prompt-model-diagnostics' ve 'prompt-pytorch-debugger' benzer (benzerlik: %1) — tek bir skill'de birleştirilebilir,4,1,1783009729.6382065
